id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,span volume,48,20,30,57,218,ship,baseline,monotonic-signal
g002,latency skew,46,19,41,90,255,ship,edge,drag-penalty
g003,signal loss,48,21,27,28,167,watch,recovery,confidence-floor
g004,incident shape,53,24,42,42,183,ship,negative,lane-boundary
g005,span volume,59,63,30,96,372,ship,baseline,monotonic-signal
g006,latency skew,109,15,26,85,460,ship,edge,drag-penalty
g007,signal loss,94,64,25,41,378,ship,recovery,confidence-floor
g008,incident shape,46,21,26,23,153,watch,negative,lane-boundary
g009,span volume,113,37,28,62,444,ship,baseline,monotonic-signal
g010,latency skew,62,12,10,86,350,ship,edge,drag-penalty
g011,signal loss,84,72,44,59,354,ship,recovery,confidence-floor
g012,incident shape,55,70,21,50,293,ship,negative,lane-boundary
g013,span volume,88,71,22,50,391,ship,baseline,monotonic-signal
g014,latency skew,108,74,34,55,440,ship,edge,drag-penalty
g015,signal loss,77,8,20,62,323,ship,recovery,confidence-floor
g016,incident shape,109,48,15,70,485,ship,negative,lane-boundary
g017,span volume,85,70,35,35,325,ship,baseline,monotonic-signal
g018,latency skew,32,49,25,65,225,ship,edge,drag-penalty
g019,signal loss,97,76,22,85,493,ship,recovery,confidence-floor
g020,incident shape,45,57,22,56,260,ship,negative,lane-boundary
g021,span volume,67,50,23,89,383,ship,baseline,monotonic-signal
g022,latency skew,81,49,4,27,338,ship,edge,drag-penalty
g023,signal loss,48,16,38,41,166,watch,recovery,confidence-floor
g024,incident shape,79,37,15,95,434,ship,negative,lane-boundary
g025,span volume,54,40,26,84,318,ship,baseline,monotonic-signal
g026,latency skew,45,54,12,40,245,ship,edge,drag-penalty
g027,signal loss,44,28,27,22,150,watch,recovery,confidence-floor
g028,incident shape,47,53,15,61,286,ship,negative,lane-boundary
g029,span volume,96,33,11,85,469,ship,baseline,monotonic-signal
g030,latency skew,80,25,10,58,361,ship,edge,drag-penalty
g031,signal loss,75,24,11,49,325,ship,recovery,confidence-floor
g032,incident shape,89,26,13,49,365,ship,negative,lane-boundary
g033,span volume,87,29,37,54,324,ship,baseline,monotonic-signal
g034,latency skew,89,68,29,61,399,ship,edge,drag-penalty
g035,signal loss,94,20,6,69,428,ship,recovery,confidence-floor
g036,incident shape,100,69,7,34,423,ship,negative,lane-boundary
g037,span volume,62,26,19,64,302,ship,baseline,monotonic-signal
g038,latency skew,47,42,5,84,341,ship,edge,drag-penalty
g039,signal loss,87,17,42,55,304,ship,recovery,confidence-floor
g040,incident shape,66,77,20,88,411,ship,negative,lane-boundary
g041,span volume,103,75,10,26,416,ship,baseline,monotonic-signal
g042,latency skew,37,76,7,40,253,ship,edge,drag-penalty
g043,signal loss,96,9,7,94,471,ship,recovery,confidence-floor
g044,incident shape,41,13,8,83,286,ship,negative,lane-boundary
g045,span volume,61,53,31,39,252,ship,baseline,monotonic-signal
g046,latency skew,30,75,23,21,161,watch,edge,drag-penalty
g047,signal loss,62,54,42,60,276,ship,recovery,confidence-floor
g048,incident shape,38,11,11,84,271,ship,negative,lane-boundary
g049,span volume,73,62,39,57,317,ship,baseline,monotonic-signal
g050,latency skew,50,55,12,48,277,ship,edge,drag-penalty
g051,signal loss,86,54,42,48,324,ship,recovery,confidence-floor
g052,incident shape,108,21,38,53,375,ship,negative,lane-boundary
g053,span volume,34,42,37,60,190,ship,baseline,monotonic-signal
g054,latency skew,89,45,38,68,372,ship,edge,drag-penalty
g055,signal loss,32,59,40,33,141,watch,recovery,confidence-floor
g056,incident shape,95,33,22,63,400,ship,negative,lane-boundary
g057,span volume,86,58,14,83,454,ship,baseline,monotonic-signal
g058,latency skew,85,38,33,54,335,ship,edge,drag-penalty
g059,signal loss,88,30,34,87,400,ship,recovery,confidence-floor
g060,incident shape,49,29,4,25,218,ship,negative,lane-boundary
g061,span volume,33,31,32,39,144,watch,baseline,monotonic-signal
g062,latency skew,116,34,27,93,514,ship,edge,drag-penalty
g063,signal loss,42,73,5,82,353,ship,recovery,confidence-floor
g064,incident shape,40,25,37,38,147,watch,negative,lane-boundary
g065,span volume,42,74,34,20,172,ship,baseline,monotonic-signal
g066,latency skew,47,31,34,59,222,ship,edge,drag-penalty
g067,signal loss,53,47,35,83,302,ship,recovery,confidence-floor
g068,incident shape,103,22,16,56,411,ship,negative,lane-boundary
g069,span volume,88,12,8,47,354,ship,baseline,monotonic-signal
g070,latency skew,40,10,27,47,170,watch,edge,drag-penalty
g071,signal loss,107,11,38,52,360,ship,recovery,confidence-floor
g072,incident shape,56,14,24,59,252,ship,negative,lane-boundary
g073,span volume,78,18,39,67,308,ship,baseline,monotonic-signal
g074,latency skew,49,58,27,32,215,ship,edge,drag-penalty
g075,signal loss,82,10,23,62,334,ship,recovery,confidence-floor
g076,incident shape,102,59,22,82,485,ship,negative,lane-boundary
g077,span volume,71,16,23,53,289,ship,baseline,monotonic-signal
g078,latency skew,103,67,25,86,498,ship,edge,drag-penalty
g079,signal loss,79,60,7,24,331,ship,recovery,confidence-floor
g080,incident shape,114,59,41,38,395,ship,negative,lane-boundary
g081,span volume,91,26,18,92,447,ship,baseline,monotonic-signal
g082,latency skew,39,47,19,81,288,ship,edge,drag-penalty
g083,signal loss,61,50,31,37,245,ship,recovery,confidence-floor
g084,incident shape,75,64,17,105,465,ship,negative,lane-boundary
g085,span volume,42,38,12,58,256,ship,baseline,monotonic-signal
g086,latency skew,73,63,32,82,382,ship,edge,drag-penalty
g087,signal loss,48,43,22,55,253,ship,recovery,confidence-floor
g088,incident shape,39,35,19,46,206,ship,negative,lane-boundary
g089,span volume,38,34,19,46,202,ship,baseline,monotonic-signal
g090,latency skew,41,36,20,51,221,ship,edge,drag-penalty
g091,signal loss,90,39,43,58,339,ship,recovery,confidence-floor
g092,incident shape,74,8,35,66,292,ship,negative,lane-boundary
g093,span volume,69,30,12,31,275,ship,baseline,monotonic-signal
g094,latency skew,83,9,23,61,334,ship,edge,drag-penalty
g095,signal loss,81,36,9,81,423,ship,recovery,confidence-floor
g096,incident shape,83,52,24,52,357,ship,negative,lane-boundary
